,time,coords_1,coords_2,distance
608,2019-11-05 13:58:32+00:00,,,
609,2019-11-05 13:59:02+00:00,,,
610,2019-11-05 13:59:32+00:00,,"('52.36975509479027', '4.911476656670402', datetime.datetime(2019, 11, 5, 13, 59, 47, tzinfo=tzutc()))",
611,2019-11-05 14:00:02+00:00,,"('52.36975509479027', '4.911476656670402', datetime.datetime(2019, 11, 5, 13, 59, 47, tzinfo=tzutc()))",
612,2019-11-05 14:00:32+00:00,,"('52.37025294014047', '4.9118628947685465', datetime.datetime(2019, 11, 5, 14, 0, 30, tzinfo=tzutc()))",
613,2019-11-05 14:01:02+00:00,,"('52.37052495496855', '4.911245712463256', datetime.datetime(2019, 11, 5, 14, 1, 6, tzinfo=tzutc()))",
614,2019-11-05 14:01:32+00:00,,"('52.37052495496855', '4.911245712463256', datetime.datetime(2019, 11, 5, 14, 1, 6, tzinfo=tzutc()))",
615,2019-11-05 14:02:02+00:00,,"('52.37087213113543', '4.910462507430907', datetime.datetime(2019, 11, 5, 14, 1, 52, tzinfo=tzutc()))",
616,2019-11-05 14:02:32+00:00,,"('52.37097038804573', '4.909411081497069', datetime.datetime(2019, 11, 5, 14, 2, 43, tzinfo=tzutc()))",
617,2019-11-05 14:03:02+00:00,,"('52.37097038804573', '4.909411081497069', datetime.datetime(2019, 11, 5, 14, 2, 43, tzinfo=tzutc()))",
618,2019-11-05 14:03:32+00:00,,"('52.371330661513454', '4.908563503448363', datetime.datetime(2019, 11, 5, 14, 3, 33, tzinfo=tzutc()))",
619,2019-11-05 14:04:02+00:00,,"('52.371330661513454', '4.908563503448363', datetime.datetime(2019, 11, 5, 14, 3, 33, tzinfo=tzutc()))",
620,2019-11-05 14:04:32+00:00,,"('52.37169748238864', '4.9078768579405505', datetime.datetime(2019, 11, 5, 14, 4, 17, tzinfo=tzutc()))",
621,2019-11-05 14:05:02+00:00,,"('52.37219530584654', '4.908499130432006', datetime.datetime(2019, 11, 5, 14, 5, 6, tzinfo=tzutc()))",
622,2019-11-05 14:05:32+00:00,,"('52.37219530584654', '4.908499130432006', datetime.datetime(2019, 11, 5, 14, 5, 6, tzinfo=tzutc()))",
623,2019-11-05 14:06:02+00:00,,"('52.372601420827465', '4.908273824874755', datetime.datetime(2019, 11, 5, 14, 5, 40, tzinfo=tzutc()))",
624,2019-11-05 14:06:32+00:00,,"('52.37306493477253', '4.9074518795258655', datetime.datetime(2019, 11, 5, 14, 6, 34, tzinfo=tzutc()))",
625,2019-11-05 14:07:02+00:00,,"('52.37306493477253', '4.9074518795258655', datetime.datetime(2019, 11, 5, 14, 6, 34, tzinfo=tzutc()))",
626,2019-11-05 14:07:32+00:00,,"('52.373654443687805', '4.906497013116564', datetime.datetime(2019, 11, 5, 14, 7, 39, tzinfo=tzutc()))",
627,2019-11-05 14:08:02+00:00,,"('52.373654443687805', '4.906497013116564', datetime.datetime(2019, 11, 5, 14, 7, 39, tzinfo=tzutc()))",
628,2019-11-05 14:08:32+00:00,,"('52.37412604515472', '4.90559579088756', datetime.datetime(2019, 11, 5, 14, 8, 36, tzinfo=tzutc()))",
629,2019-11-05 14:09:02+00:00,,"('52.37412604515472', '4.90559579088756', datetime.datetime(2019, 11, 5, 14, 8, 36, tzinfo=tzutc()))",
630,2019-11-05 14:09:32+00:00,,"('52.37475808977211', '4.904574794473433', datetime.datetime(2019, 11, 5, 14, 9, 46, tzinfo=tzutc()))",
631,2019-11-05 14:10:02+00:00,,"('52.37475808977211', '4.904574794473433', datetime.datetime(2019, 11, 5, 14, 9, 46, tzinfo=tzutc()))",
632,2019-11-05 14:10:32+00:00,,"('52.37528862781035', '4.903630656900191', datetime.datetime(2019, 11, 5, 14, 10, 48, tzinfo=tzutc()))",
633,2019-11-05 14:11:02+00:00,,"('52.37528862781035', '4.903630656900191', datetime.datetime(2019, 11, 5, 14, 10, 48, tzinfo=tzutc()))",
634,2019-11-05 14:11:32+00:00,,"('52.37600607790983', '4.903242650790162', datetime.datetime(2019, 11, 5, 14, 11, 48, tzinfo=tzutc()))",
635,2019-11-05 14:12:02+00:00,,"('52.37600607790983', '4.903242650790162', datetime.datetime(2019, 11, 5, 14, 11, 48, tzinfo=tzutc()))",
636,2019-11-05 14:12:32+00:00,,"('52.376595547567604', '4.902620378298707', datetime.datetime(2019, 11, 5, 14, 12, 43, tzinfo=tzutc()))",
637,2019-11-05 14:13:02+00:00,,"('52.376595547567604', '4.902620378298707', datetime.datetime(2019, 11, 5, 14, 12, 43, tzinfo=tzutc()))",
638,2019-11-05 14:13:32+00:00,,"('52.37710641490644', '4.90228778438086', datetime.datetime(2019, 11, 5, 14, 13, 26, tzinfo=tzutc()))",
639,2019-11-05 14:14:02+00:00,,"('52.37773516659509', '4.901719156069703', datetime.datetime(2019, 11, 5, 14, 14, 23, tzinfo=tzutc()))",
640,2019-11-05 14:14:32+00:00,,"('52.37773516659509', '4.901719156069703', datetime.datetime(2019, 11, 5, 14, 14, 23, tzinfo=tzutc()))",
641,2019-11-05 14:15:02+00:00,,"('52.378110793250194', '4.90052751088308', datetime.datetime(2019, 11, 5, 14, 15, 28, tzinfo=tzutc()))",
642,2019-11-05 14:15:32+00:00,,"('52.378110793250194', '4.90052751088308', datetime.datetime(2019, 11, 5, 14, 15, 28, tzinfo=tzutc()))",
643,2019-11-05 14:16:02+00:00,,,
644,2019-11-05 14:16:32+00:00,,"('52.379129359927155', '4.900267124176025', datetime.datetime(2019, 11, 5, 14, 16, 49, tzinfo=tzutc()))",
645,2019-11-05 14:17:02+00:00,,"('52.379129359927155', '4.900267124176025', datetime.datetime(2019, 11, 5, 14, 16, 49, tzinfo=tzutc()))",
646,2019-11-05 14:17:32+00:00,,,
647,2019-11-05 14:18:02+00:00,,,
648,2019-11-05 14:18:32+00:00,,"('52.37894601237946', '4.898134980441796', datetime.datetime(2019, 11, 5, 14, 18, 33, tzinfo=tzutc()))",
649,2019-11-05 14:19:02+00:00,,"('52.37894601237946', '4.898134980441796', datetime.datetime(2019, 11, 5, 14, 18, 33, tzinfo=tzutc()))",
650,2019-11-05 14:19:32+00:00,,"('52.37844826501287', '4.8973732330815665', datetime.datetime(2019, 11, 5, 14, 19, 27, tzinfo=tzutc()))",
651,2019-11-05 14:20:02+00:00,,"('52.378101148397114', '4.8968475201146475', datetime.datetime(2019, 11, 5, 14, 20, 4, tzinfo=tzutc()))",
652,2019-11-05 14:20:32+00:00,,"('52.378101148397114', '4.8968475201146475', datetime.datetime(2019, 11, 5, 14, 20, 4, tzinfo=tzutc()))",
653,2019-11-05 14:21:02+00:00,,"('52.37776057849962', '4.8956995346562735', datetime.datetime(2019, 11, 5, 14, 21, 5, tzinfo=tzutc()))",
654,2019-11-05 14:21:32+00:00,,"('52.37776057849962', '4.8956995346562735', datetime.datetime(2019, 11, 5, 14, 21, 5, tzinfo=tzutc()))",
655,2019-11-05 14:22:02+00:00,,"('52.3773988564155', '4.894487176181542', datetime.datetime(2019, 11, 5, 14, 22, 10, tzinfo=tzutc()))",
656,2019-11-05 14:22:32+00:00,,"('52.3773988564155', '4.894487176181542', datetime.datetime(2019, 11, 5, 14, 22, 10, tzinfo=tzutc()))",
657,2019-11-05 14:23:02+00:00,,"('52.3770975783873', '4.893886361362206', datetime.datetime(2019, 11, 5, 14, 22, 47, tzinfo=tzutc()))",
658,2019-11-05 14:23:32+00:00,,"('52.376678405537504', '4.893188987018334', datetime.datetime(2019, 11, 5, 14, 23, 34, tzinfo=tzutc()))",
659,2019-11-05 14:24:02+00:00,,"('52.376678405537504', '4.893188987018334', datetime.datetime(2019, 11, 5, 14, 23, 34, tzinfo=tzutc()))",
660,2019-11-05 14:24:32+00:00,,"('52.37607583759523', '4.892373595477807', datetime.datetime(2019, 11, 5, 14, 24, 36, tzinfo=tzutc()))",
661,2019-11-05 14:25:02+00:00,,"('52.37607583759523', '4.892373595477807', datetime.datetime(2019, 11, 5, 14, 24, 36, tzinfo=tzutc()))",
662,2019-11-05 14:25:32+00:00,,"('52.37633782466734', '4.891257796527611', datetime.datetime(2019, 11, 5, 14, 25, 33, tzinfo=tzutc()))",
663,2019-11-05 14:26:02+00:00,,"('52.37633782466734', '4.891257796527611', datetime.datetime(2019, 11, 5, 14, 25, 33, tzinfo=tzutc()))",
664,2019-11-05 14:26:32+00:00,,"('52.37658016132527', '4.890517506839501', datetime.datetime(2019, 11, 5, 14, 26, 13, tzinfo=tzutc()))",
665,2019-11-05 14:27:02+00:00,,"('52.3769141907551', '4.889702115298974', datetime.datetime(2019, 11, 5, 14, 27, tzinfo=tzutc()))",
666,2019-11-05 14:27:32+00:00,,"('52.37717764227817', '4.888808727264404', datetime.datetime(2019, 11, 5, 14, 27, 48, tzinfo=tzutc()))",
667,2019-11-05 14:28:02+00:00,,"('52.37717764227817', '4.888808727264404', datetime.datetime(2019, 11, 5, 14, 27, 48, tzinfo=tzutc()))",
668,2019-11-05 14:28:32+00:00,,,
669,2019-11-05 14:29:02+00:00,,,
670,2019-11-05 14:29:32+00:00,,,
671,2019-11-05 14:30:02+00:00,,,
672,2019-11-05 14:30:32+00:00,,,
673,2019-11-05 14:31:02+00:00,,,
674,2019-11-05 14:31:32+00:00,,,
675,2019-11-05 14:32:02+00:00,,,
676,2019-11-05 14:32:32+00:00,,,
677,2019-11-05 14:33:02+00:00,,,
678,2019-11-05 14:33:32+00:00,,,
679,2019-11-05 14:34:02+00:00,,,
680,2019-11-05 14:34:32+00:00,,,
681,2019-11-05 14:35:02+00:00,,,
682,2019-11-05 14:35:32+00:00,,,
683,2019-11-05 14:36:02+00:00,,,
684,2019-11-05 14:36:32+00:00,,,
685,2019-11-05 14:37:02+00:00,,,
686,2019-11-05 14:37:32+00:00,,,
687,2019-11-05 14:38:02+00:00,,,
688,2019-11-05 14:38:32+00:00,,,
689,2019-11-05 14:39:02+00:00,,,
690,2019-11-05 14:39:32+00:00,,,
691,2019-11-05 14:40:02+00:00,,,
692,2019-11-05 14:40:32+00:00,,,
693,2019-11-05 14:41:02+00:00,,,
694,2019-11-05 14:41:32+00:00,,,
695,2019-11-05 14:42:02+00:00,,,
696,2019-11-05 14:42:32+00:00,,,
697,2019-11-05 14:43:02+00:00,,,
698,2019-11-05 14:43:32+00:00,,,
699,2019-11-05 14:44:02+00:00,,,
700,2019-11-05 14:44:32+00:00,,,
701,2019-11-05 14:45:02+00:00,,,
702,2019-11-05 14:45:32+00:00,,,
703,2019-11-05 14:46:02+00:00,,,
704,2019-11-05 14:46:32+00:00,,,
705,2019-11-05 14:47:02+00:00,,,
706,2019-11-05 14:47:32+00:00,,,
707,2019-11-05 14:48:02+00:00,,,
708,2019-11-05 14:48:32+00:00,,,
709,2019-11-05 14:49:02+00:00,,,
710,2019-11-05 14:49:32+00:00,,,
711,2019-11-05 14:50:02+00:00,,,
712,2019-11-05 14:50:32+00:00,,,
713,2019-11-05 14:51:02+00:00,,,
714,2019-11-05 14:51:32+00:00,,,
715,2019-11-05 14:52:02+00:00,,,
716,2019-11-05 14:52:32+00:00,,,
717,2019-11-05 14:53:02+00:00,,,
718,2019-11-05 14:53:32+00:00,,,
719,2019-11-05 14:54:02+00:00,,,
720,2019-11-05 14:54:32+00:00,,,
721,2019-11-05 14:55:02+00:00,,,
722,2019-11-05 14:55:32+00:00,,,
723,2019-11-05 14:56:02+00:00,,,
724,2019-11-05 14:56:32+00:00,,,
725,2019-11-05 14:57:02+00:00,,,
726,2019-11-05 14:57:32+00:00,,,
727,2019-11-05 14:58:02+00:00,,,
728,2019-11-05 14:58:32+00:00,,,
729,2019-11-05 14:59:02+00:00,,,
730,2019-11-05 14:59:32+00:00,,,
731,2019-11-05 15:00:02+00:00,,,
732,2019-11-05 15:00:32+00:00,,,
733,2019-11-05 15:01:02+00:00,,,
734,2019-11-05 15:01:32+00:00,,,
735,2019-11-05 15:02:02+00:00,,,
736,2019-11-05 15:02:32+00:00,,,
737,2019-11-05 15:03:02+00:00,,,
738,2019-11-05 15:03:32+00:00,,,
739,2019-11-05 15:04:02+00:00,,,
740,2019-11-05 15:04:32+00:00,,,
741,2019-11-05 15:05:02+00:00,,,
742,2019-11-05 15:05:32+00:00,,,
743,2019-11-05 15:06:02+00:00,,,
744,2019-11-05 15:06:32+00:00,,,
745,2019-11-05 15:07:02+00:00,,,
746,2019-11-05 15:07:32+00:00,,,
747,2019-11-05 15:08:02+00:00,,,
748,2019-11-05 15:08:32+00:00,,,
749,2019-11-05 15:09:02+00:00,,,
750,2019-11-05 15:09:32+00:00,,,
751,2019-11-05 15:10:02+00:00,,,
752,2019-11-05 15:10:32+00:00,,,
753,2019-11-05 15:11:02+00:00,,,
754,2019-11-05 15:11:32+00:00,,,
755,2019-11-05 15:12:02+00:00,,,
756,2019-11-05 15:12:32+00:00,,,
757,2019-11-05 15:13:02+00:00,,,
758,2019-11-05 15:13:32+00:00,,,
759,2019-11-05 15:14:02+00:00,,,
760,2019-11-05 15:14:32+00:00,,,
761,2019-11-05 15:15:02+00:00,,,
762,2019-11-05 15:15:32+00:00,,,
763,2019-11-05 15:16:02+00:00,,,
764,2019-11-05 15:16:32+00:00,,,
765,2019-11-05 15:17:02+00:00,,,
766,2019-11-05 15:17:32+00:00,,,
767,2019-11-05 15:18:02+00:00,,,
768,2019-11-05 15:18:32+00:00,"('52.36842067888294', '4.896069889075534', datetime.datetime(2019, 11, 5, 15, 18, 45, tzinfo=tzutc()))",,
769,2019-11-05 15:19:02+00:00,"('52.36842067888294', '4.896069889075534', datetime.datetime(2019, 11, 5, 15, 18, 45, tzinfo=tzutc()))",,
770,2019-11-05 15:19:32+00:00,"('52.3682503569351', '4.896488313681857', datetime.datetime(2019, 11, 5, 15, 19, 9, tzinfo=tzutc()))",,
771,2019-11-05 15:20:02+00:00,"('52.367870405608045', '4.89615571976401', datetime.datetime(2019, 11, 5, 15, 19, 43, tzinfo=tzutc()))",,
772,2019-11-05 15:20:32+00:00,"('52.36734875840474', '4.895839821686877', datetime.datetime(2019, 11, 5, 15, 20, 27, tzinfo=tzutc()))",,
773,2019-11-05 15:21:02+00:00,"('52.366949146178094', '4.895743262162341', datetime.datetime(2019, 11, 5, 15, 20, 59, tzinfo=tzutc()))",,
774,2019-11-05 15:21:32+00:00,,,
775,2019-11-05 15:22:02+00:00,"('52.36711947314293', '4.894466530671252', datetime.datetime(2019, 11, 5, 15, 22, 2, tzinfo=tzutc()))",,
776,2019-11-05 15:22:32+00:00,"('52.36717188130769', '4.893704783311023', datetime.datetime(2019, 11, 5, 15, 22, 39, tzinfo=tzutc()))",,
777,2019-11-05 15:23:02+00:00,"('52.36717188130769', '4.893704783311023', datetime.datetime(2019, 11, 5, 15, 22, 39, tzinfo=tzutc()))",,
778,2019-11-05 15:23:32+00:00,"('52.36675213327196', '4.893173909624693', datetime.datetime(2019, 11, 5, 15, 23, 21, tzinfo=tzutc()))",,
779,2019-11-05 15:24:02+00:00,"('52.36605771344501', '4.893098807772276', datetime.datetime(2019, 11, 5, 15, 24, 16, tzinfo=tzutc()))",,
780,2019-11-05 15:24:32+00:00,"('52.36605771344501', '4.893098807772276', datetime.datetime(2019, 11, 5, 15, 24, 16, tzinfo=tzutc()))",,
781,2019-11-05 15:25:02+00:00,"('52.36535018013072', '4.892852044542906', datetime.datetime(2019, 11, 5, 15, 25, 13, tzinfo=tzutc()))",,
782,2019-11-05 15:25:32+00:00,"('52.36535018013072', '4.892852044542906', datetime.datetime(2019, 11, 5, 15, 25, 13, tzinfo=tzutc()))",,
783,2019-11-05 15:26:02+00:00,"('52.364689034900955', '4.8925098579550195', datetime.datetime(2019, 11, 5, 15, 26, 8, tzinfo=tzutc()))",,
784,2019-11-05 15:26:32+00:00,"('52.364689034900955', '4.8925098579550195', datetime.datetime(2019, 11, 5, 15, 26, 8, tzinfo=tzutc()))",,
785,2019-11-05 15:27:02+00:00,"('52.3640142371037', '4.892316738905947', datetime.datetime(2019, 11, 5, 15, 27, 2, tzinfo=tzutc()))",,
786,2019-11-05 15:27:32+00:00,"('52.36346390893986', '4.892177264037173', datetime.datetime(2019, 11, 5, 15, 27, 46, tzinfo=tzutc()))",,
787,2019-11-05 15:28:02+00:00,"('52.36346390893986', '4.892177264037173', datetime.datetime(2019, 11, 5, 15, 27, 46, tzinfo=tzutc()))","('52.37707138020078', '4.88932546290107', datetime.datetime(2019, 11, 5, 15, 28, 14, tzinfo=tzutc()))",1.5405621320143879
788,2019-11-05 15:28:32+00:00,"('52.362979090354166', '4.89200560266022', datetime.datetime(2019, 11, 5, 15, 28, 25, tzinfo=tzutc()))","('52.37707138020078', '4.88932546290107', datetime.datetime(2019, 11, 5, 15, 28, 14, tzinfo=tzutc()))",1.5894743690981123
789,2019-11-05 15:29:02+00:00,"('52.36242219757591', '4.891780297102969', datetime.datetime(2019, 11, 5, 15, 29, 10, tzinfo=tzutc()))","('52.37679629830369', '4.89007648142524', datetime.datetime(2019, 11, 5, 15, 28, 56, tzinfo=tzutc()))",1.6037371415086392
790,2019-11-05 15:29:32+00:00,"('52.36242219757591', '4.891780297102969', datetime.datetime(2019, 11, 5, 15, 29, 10, tzinfo=tzutc()))","('52.376442619061024', '4.890902601801827', datetime.datetime(2019, 11, 5, 15, 29, 44, tzinfo=tzutc()))",1.556385098853811
791,2019-11-05 15:30:02+00:00,"('52.3620028854401', '4.8916837375784326', datetime.datetime(2019, 11, 5, 15, 29, 43, tzinfo=tzutc()))","('52.376442619061024', '4.890902601801827', datetime.datetime(2019, 11, 5, 15, 29, 44, tzinfo=tzutc()))",1.6021340672986963
792,2019-11-05 15:30:32+00:00,"('52.36170150238452', '4.891533533873599', datetime.datetime(2019, 11, 5, 15, 30, 8, tzinfo=tzutc()))","('52.37609548667958', '4.891975485407784', datetime.datetime(2019, 11, 5, 15, 30, 42, tzinfo=tzutc()))",1.595465209146092
793,2019-11-05 15:31:02+00:00,"('52.361341150380554', '4.891372601332705', datetime.datetime(2019, 11, 5, 15, 30, 37, tzinfo=tzutc()))","('52.37609548667958', '4.891975485407784', datetime.datetime(2019, 11, 5, 15, 30, 42, tzinfo=tzutc()))",1.6360058133814246
794,2019-11-05 15:31:32+00:00,"('52.360849756548035', '4.891276041808169', datetime.datetime(2019, 11, 5, 15, 31, 16, tzinfo=tzutc()))","('52.37560425694878', '4.891739451014473', datetime.datetime(2019, 11, 5, 15, 31, 22, tzinfo=tzutc()))",1.6354623055519266
795,2019-11-05 15:32:02+00:00,"('52.36042387747274', '4.891050736250918', datetime.datetime(2019, 11, 5, 15, 31, 51, tzinfo=tzutc()))","('52.37525461042692', '4.891274818034162', datetime.datetime(2019, 11, 5, 15, 31, 57, tzinfo=tzutc()))",1.6432859035945206
796,2019-11-05 15:32:32+00:00,"('52.36018145216582', '4.890868346037905', datetime.datetime(2019, 11, 5, 15, 32, 12, tzinfo=tzutc()))","('52.374697872385404', '4.89058817252635', datetime.datetime(2019, 11, 5, 15, 32, 52, tzinfo=tzutc()))",1.6085770355531652
797,2019-11-05 15:33:02+00:00,"('52.3597097018103', '4.8906859558248925', datetime.datetime(2019, 11, 5, 15, 32, 50, tzinfo=tzutc()))","('52.374697872385404', '4.89058817252635', datetime.datetime(2019, 11, 5, 15, 32, 52, tzinfo=tzutc()))",1.660576405099019
798,2019-11-05 15:33:32+00:00,,"('52.37416077727063', '4.890116103739729', datetime.datetime(2019, 11, 5, 15, 33, 40, tzinfo=tzutc()))",
799,2019-11-05 15:34:02+00:00,"('52.36011593158428', '4.889130274596255', datetime.datetime(2019, 11, 5, 15, 34, 12, tzinfo=tzutc()))","('52.37416077727063', '4.890116103739729', datetime.datetime(2019, 11, 5, 15, 33, 40, tzinfo=tzutc()))",1.559888554305535
800,2019-11-05 15:34:32+00:00,"('52.36011593158428', '4.889130274596255', datetime.datetime(2019, 11, 5, 15, 34, 12, tzinfo=tzutc()))","('52.37346647390653', '4.88983715400218', datetime.datetime(2019, 11, 5, 15, 34, 36, tzinfo=tzutc()))",1.4811973755086985
801,2019-11-05 15:35:02+00:00,"('52.36053526162729', '4.888196865859072', datetime.datetime(2019, 11, 5, 15, 35, 8, tzinfo=tzutc()))","('52.37346647390653', '4.88983715400218', datetime.datetime(2019, 11, 5, 15, 34, 36, tzinfo=tzutc()))",1.444217188161152
802,2019-11-05 15:35:32+00:00,"('52.36053526162729', '4.888196865859072', datetime.datetime(2019, 11, 5, 15, 35, 8, tzinfo=tzutc()))","('52.37299486539665', '4.889654763789167', datetime.datetime(2019, 11, 5, 15, 35, 14, tzinfo=tzutc()))",1.3898905138157944
803,2019-11-05 15:36:02+00:00,"('52.36111386783821', '4.8869415920401025', datetime.datetime(2019, 11, 5, 15, 36, 24, tzinfo=tzutc()))","('52.37231364421411', '4.88957966193675', datetime.datetime(2019, 11, 5, 15, 36, 8, tzinfo=tzutc()))",1.2750310297388123
804,2019-11-05 15:36:32+00:00,"('52.36111386783821', '4.8869415920401025', datetime.datetime(2019, 11, 5, 15, 36, 24, tzinfo=tzutc()))","('52.37231364421411', '4.88957966193675', datetime.datetime(2019, 11, 5, 15, 36, 8, tzinfo=tzutc()))",1.2750310297388123
805,2019-11-05 15:37:02+00:00,"('52.3614676698337', '4.886126200499575', datetime.datetime(2019, 11, 5, 15, 37, 12, tzinfo=tzutc()))","('52.371730667743655', '4.889515288920393', datetime.datetime(2019, 11, 5, 15, 36, 54, tzinfo=tzutc()))",1.1978659771226179
806,2019-11-05 15:37:32+00:00,"('52.3614676698337', '4.886126200499575', datetime.datetime(2019, 11, 5, 15, 37, 12, tzinfo=tzutc()))",,
807,2019-11-05 15:38:02+00:00,"('52.361841124422185', '4.885332266631167', datetime.datetime(2019, 11, 5, 15, 38, tzinfo=tzutc()))","('52.37085788461165', '4.889202496813141', datetime.datetime(2019, 11, 5, 15, 38, 4, tzinfo=tzutc()))",1.0877258799447398
808,2019-11-05 15:38:32+00:00,"('52.36211629946759', '4.884774367156069', datetime.datetime(2019, 11, 5, 15, 38, 34, tzinfo=tzutc()))","('52.37085788461165', '4.889202496813141', datetime.datetime(2019, 11, 5, 15, 38, 4, tzinfo=tzutc()))",1.0864664065993697
809,2019-11-05 15:39:02+00:00,"('52.36211629946759', '4.884774367156069', datetime.datetime(2019, 11, 5, 15, 38, 34, tzinfo=tzutc()))","('52.370386248247534', '4.889084479616486', datetime.datetime(2019, 11, 5, 15, 38, 41, tzinfo=tzutc()))",1.0340098820849646
810,2019-11-05 15:39:32+00:00,"('52.36239147279924', '4.884152094664614', datetime.datetime(2019, 11, 5, 15, 39, 11, tzinfo=tzutc()))","('52.36979669571062', '4.8889879200919495', datetime.datetime(2019, 11, 5, 15, 39, 28, tzinfo=tzutc()))",0.9809423508143599
811,2019-11-05 15:40:02+00:00,"('52.36292215938493', '4.883454720320742', datetime.datetime(2019, 11, 5, 15, 40, 5, tzinfo=tzutc()))","('52.369298845218175', '4.888805529878937', datetime.datetime(2019, 11, 5, 15, 40, 8, tzinfo=tzutc()))",0.9236429541424289
812,2019-11-05 15:40:32+00:00,"('52.36292215938493', '4.883454720320742', datetime.datetime(2019, 11, 5, 15, 40, 5, tzinfo=tzutc()))","('52.369298845218175', '4.888805529878937', datetime.datetime(2019, 11, 5, 15, 40, 8, tzinfo=tzutc()))",0.9236429541424289
813,2019-11-05 15:41:02+00:00,"('52.363596973861966', '4.882950465025942', datetime.datetime(2019, 11, 5, 15, 41, 3, tzinfo=tzutc()))","('52.3686634226229', '4.888902089403473', datetime.datetime(2019, 11, 5, 15, 40, 58, tzinfo=tzutc()))",0.8677802381056379
814,2019-11-05 15:41:32+00:00,"('52.363596973861966', '4.882950465025942', datetime.datetime(2019, 11, 5, 15, 41, 3, tzinfo=tzutc()))","('52.36838543376655', '4.888750507241866', datetime.datetime(2019, 11, 5, 15, 41, 21, tzinfo=tzutc()))",0.8350991188998401
815,2019-11-05 15:42:02+00:00,"('52.363551113010345', '4.881791750731509', datetime.datetime(2019, 11, 5, 15, 41, 59, tzinfo=tzutc()))","('52.36780240544872', '4.889319135553023', datetime.datetime(2019, 11, 5, 15, 42, 14, tzinfo=tzutc()))",0.9604301686436286
816,2019-11-05 15:42:32+00:00,"('52.363315256450036', '4.881319681944888', datetime.datetime(2019, 11, 5, 15, 42, 28, tzinfo=tzutc()))","('52.36780240544872', '4.889319135553023', datetime.datetime(2019, 11, 5, 15, 42, 14, tzinfo=tzutc()))",1.0189954194847868
817,2019-11-05 15:43:02+00:00,,"('52.36742245026877', '4.889726831323287', datetime.datetime(2019, 11, 5, 15, 42, 50, tzinfo=tzutc()))",
818,2019-11-05 15:43:32+00:00,"('52.36287629783286', '4.880085865798037', datetime.datetime(2019, 11, 5, 15, 43, 37, tzinfo=tzutc()))","('52.36685906243487', '4.888750507241866', datetime.datetime(2019, 11, 5, 15, 43, 55, tzinfo=tzutc()))",1.0597023833845054
819,2019-11-05 15:44:02+00:00,"('52.36287629783286', '4.880085865798037', datetime.datetime(2019, 11, 5, 15, 43, 37, tzinfo=tzutc()))","('52.36685906243487', '4.888750507241866', datetime.datetime(2019, 11, 5, 15, 43, 55, tzinfo=tzutc()))",1.0597023833845054
